region	distance	type
CHR3|180867659-180868682	0.13324092	HGT
CHR3|195199006-195216510	0.0243431	HGT
CHR3|195217048-195219386	0.02490582	HGT
CHR3|195219906-195223345	0.02310725	HGT
CHR3|195226193-195227229	0.02467238	HGT
CHR3|195227504-195228632	0.02439682	HGT
CHR3|195228885-195230814	0.02466653	HGT
CHR3|195232141-195233822	0.02498419	HGT
CHR3|195437088-195438555	0.03288411	HGT
CHR3|195439644-195441295	0.09988937	HGT
CHR3|195502513-195503629	0.09386474	HGT
CHR3|195601280-195602509	0.04447567	HGT
CHR3|195607233-195608756	0.03963542	HGT
CHR3|195825849-195827202	0.07090831	HGT
CHR3|196237904-196239266	0.01421885	HGT
CHR3|197404436-197405528	0.03420744	HGT
CHR3|197406133-197407458	0.04363006	HGT
CHR3|197485826-197488518	0.02892781	HGT
CHR3|197825737-197832772	0.02425668	HGT
CHR3|197945584-197947939	0.04566714	HGT
CHR4|81130-82278	0.01587577	HGT
CHR4|85643-87195	0.00804995	HGT
CHR4|330091-331243	0.0463757	HGT
CHR4|738461-741145	0.07609876	HGT
CHR4|752002-754091	0.0710027	HGT
CHR4|1088770-1090557	0.03720932	HGT
CHR4|1217922-1218984	0.07107915	HGT
CHR4|1266712-1268600	0.04787684	HGT
CHR4|1276455-1277597	0.04257429	HGT
CHR4|1313550-1315329	0.02972658	HGT
CHR4|1391061-1392234	0.04403731	HGT
CHR4|1419643-1420914	0.02184919	HGT
CHR4|1421074-1423139	0.03523092	HGT
CHR4|1651084-1652190	0.02893839	HGT
CHR4|3569760-3571167	0.11669969	HGT
CHR4|6038622-6040298	0.03068884	HGT
CHR4|7443293-7444492	0.12436453	HGT
CHR4|7483594-7484603	0.04723021	HGT
CHR4|7641112-7642364	0.09217509	HGT
CHR4|7836583-7837654	0.03824376	HGT
CHR4|7919868-7920930	0.03436732	HGT
CHR4|9475439-9476947	0.05308367	HGT
CHR4|34837366-34838675	0.02021023	HGT
CHR4|49168086-49169239	0.03077632	HGT
CHR4|49525656-49526696	0.04230729	HGT
CHR4|84570111-84571187	0.08771725	HGT
CHR4|103330612-103331985	0.09159568	HGT
CHR4|104033951-104035032	0.09794761	HGT
CHR4|119552087-119555126	0.03210977	HGT
CHR4|120326863-120330399	0.03418769	HGT
CHR4|132122437-132123490	0.01597402	HGT
CHR4|132538607-132540633	0.0157781	HGT
CHR4|138088500-138089508	0.07131354	HGT
CHR4|141700894-141702449	0.07949598	HGT
CHR4|144973876-144974976	0.03427878	HGT
CHR4|148703983-148705505	0.08472736	HGT
CHR4|149428767-149430325	0.03598201	HGT
CHR4|159027039-159028242	0.12999513	HGT
CHR4|182160342-182162770	0.03659364	HGT
CHR4|185886227-185888302	0.07621856	HGT
CHR4|186955231-186956703	0.02482749	HGT
CHR4|187159958-187161561	0.0415152	HGT
CHR4|187292462-187293887	0.02698205	HGT
CHR4|187354232-187357858	0.06264634	HGT
CHR4|187890436-187892577	0.03259569	HGT
CHR4|189366005-189367506	0.02339253	HGT
CHR4|189368761-189369856	0.02320247	HGT
CHR4|189931721-189933186	0.02476269	HGT
CHR4|190105372-190106373	0.03438487	HGT
CHR4|190228671-190230796	0.04204083	HGT
CHR5|175503-177020	0.02882647	HGT
CHR5|357742-359480	0.05443944	HGT
CHR5|497875-499040	0.03166253	HGT
CHR5|509284-510586	0.02837171	HGT
CHR5|562467-566179	0.06837213	HGT
CHR5|567823-569199	0.0336116	HGT
CHR5|631039-633654	0.04283814	HGT
CHR5|696153-697381	0.03294155	HGT
CHR5|857301-858868	0.03920964	HGT
CHR5|882288-883310	0.06646654	HGT
CHR5|1041173-1042347	0.0637592	HGT
CHR5|1057815-1060417	0.02843496	HGT
CHR5|1069978-1072780	0.06353732	HGT
CHR5|1191341-1193455	0.08543433	HGT
CHR5|1272601-1273990	0.09758891	HGT
CHR5|1282649-1285054	0.0527716	HGT
CHR5|1319103-1320692	0.02104142	HGT
CHR5|1724349-1725396	0.03080438	HGT
CHR5|1950634-1951943	0.06839352	HGT
CHR5|1955887-1956938	0.06066555	HGT
CHR5|2145376-2147163	0.06312966	HGT
CHR5|2490314-2491543	0.01355274	HGT
CHR5|4144686-4145713	0.03239746	HGT
CHR5|4842890-4844106	0.05658228	HGT
CHR5|8079381-8080409	0.03664666	HGT
CHR5|10638767-10640052	0.06860722	HGT
CHR5|12056780-12058145	0.03188184	HGT
CHR5|26235281-26236875	0.13406199	HGT
CHR5|45372710-45374360	0.13051876	HGT
CHR5|66621853-66624910	0.15284903	HGT
CHR5|108688427-108690563	0.09509149	HGT
CHR5|117874609-117878452	0.10324472	HGT
CHR5|117879039-117880185	0.13648743	HGT
CHR5|135089105-135092100	0.01902649	HGT
CHR5|135142970-135144038	0.04139576	HGT
CHR5|165227711-165228783	0.0268175	HGT
CHR5|169043466-169044939	0.01112772	HGT
CHR5|175474015-175475743	0.02314306	HGT
CHR5|175499322-175501520	0.01565679	HGT
CHR5|176297783-176299518	0.08825637	HGT
CHR5|177191286-177192649	0.01675305	HGT
CHR5|177222358-177224174	0.02227172	HGT
CHR5|177264753-177265894	0.0020476	HGT
CHR5|177388066-177389378	0.05405615	HGT
CHR5|177406348-177407647	0.06428664	HGT
CHR5|177445123-177447124	0.01749575	HGT
CHR5|178003773-178004825	0.05516893	HGT
CHR5|179275896-179277254	0.02014684	HGT
CHR5|180042145-180043169	0.05355013	HGT
CHR5|180515659-180518455	0.03337059	HGT
CHR5|180752558-180754980	0.03975088	HGT
CHR5|180877085-180878650	0.03712627	HGT
CHR6|519075-521528	0.06457539	HGT
CHR6|601091-602537	0.04958689	HGT
CHR6|1533905-1535208	0.04806493	HGT
CHR6|2200333-2202583	0.03309034	HGT
CHR6|3090955-3094404	0.07223964	HGT
CHR6|7272318-7273971	0.02843704	HGT
CHR6|78312265-78313428	0.05486915	HGT
CHR6|141002660-141004363	0.07918675	HGT
CHR6|151097803-151099035	0.03643501	HGT
CHR6|160546420-160548133	0.01925263	HGT
CHR6|167411085-167412407	0.03019019	HGT
CHR6|167800460-167801840	0.12556745	HGT
CHR6|167801841-167802872	0.1122918	HGT
CHR6|168340783-168342552	0.05449584	HGT
CHR6|168831939-168833001	0.06884122	HGT
CHR6|168889317-168890758	0.00741776	HGT
CHR6|168961798-168963122	0.01957261	HGT
CHR6|168972490-168973681	0.04281402	HGT
CHR6|168993285-168995775	0.0487835	HGT
CHR6|169054187-169055684	0.0260556	HGT
CHR6|169331241-169332880	0.02667981	HGT
CHR6|170369932-170371170	0.05944138	HGT
CHR6|170407088-170408515	0.07948312	HGT
CHR6|170490467-170491520	0.03544391	HGT
CHR6|170505690-170507559	0.02287305	HGT
CHR6|170707354-170709141	0.02509074	HGT
CHR6|170777923-170779383	0.02609179	HGT
CHR6|170816794-170819007	0.01288644	HGT
CHR7|102882-103893	0.07844995	HGT
CHR7|204723-206385	0.02869915	HGT
CHR7|221108-222188	0.05955128	HGT
CHR7|302995-304033	0.07857027	HGT
CHR7|308737-310023	0.03811041	HGT
CHR7|389961-391207	0.10120637	HGT
CHR7|442746-444430	0.02587986	HGT
CHR7|699737-702492	0.06084795	HGT
CHR7|786868-787880	0.06810142	HGT
CHR7|1055140-1056259	0.06727554	HGT
CHR7|1106363-1107730	0.03535188	HGT
CHR7|1304916-1306492	0.05591059	HGT
CHR7|1545315-1546548	0.05565209	HGT
CHR7|1909886-1911377	0.05763464	HGT
CHR7|1926851-1928519	0.10297846	HGT
CHR7|1977263-1979030	0.05538727	HGT
CHR7|2030231-2031619	0.06482194	HGT
CHR7|2097584-2099407	0.10273178	HGT
CHR7|3682723-3683816	0.02044973	HGT
CHR7|4015448-4017154	0.03969262	HGT
CHR7|4419156-4420407	0.02252648	HGT
CHR7|4841760-4843028	0.09111465	HGT
CHR7|45849351-45852928	0.0425662	HGT
CHR7|51456389-51457410	0.05176805	HGT
CHR7|51457411-51459187	0.02854667	HGT
CHR7|56434004-56444726	0.03897179	HGT
CHR7|56868451-56872640	0.02449508	HGT
CHR7|56876892-56882884	0.0453413	HGT
CHR7|56885218-56886544	0.05106247	HGT
CHR7|56890140-56891460	0.04613144	HGT
CHR7|56897084-56900775	0.02671575	HGT
CHR7|57248881-57251162	0.03528529	HGT
CHR7|57927831-57929252	0.07970246	HGT
CHR7|61820344-61821725	0.06369389	HGT
CHR7|63205112-63209473	0.03102968	HGT
CHR7|63210863-63214073	0.04869038	HGT
CHR7|63214208-63216625	0.04666916	HGT
CHR7|63219424-63220450	0.04396091	HGT
CHR7|63225196-63227582	0.04162953	HGT
CHR7|63231557-63235056	0.02796367	HGT
CHR7|64894361-64896116	0.03770222	HGT
CHR7|65563623-65565326	0.10067622	HGT
CHR7|66366672-66369796	0.04680705	HGT
CHR7|75702246-75704291	0.04822163	HGT
CHR7|99191717-99193087	0.01597517	HGT
CHR7|99193605-99194773	0.02948368	HGT
CHR7|121083190-121084225	0.02324556	HGT
CHR7|128293761-128294960	0.0370579	HGT
CHR7|149735143-149736923	0.02660229	HGT
CHR7|149737816-149739030	0.02110931	HGT
CHR7|153755028-153760851	0.03189974	HGT
CHR7|154453685-154456027	0.02611993	HGT
CHR7|154540645-154541851	0.06814453	HGT
CHR7|155581185-155582295	0.02854919	HGT
CHR7|156774881-156776872	0.06661345	HGT
CHR7|157070753-157071875	0.02637933	HGT
CHR7|157219042-157221627	0.03091668	HGT
CHR7|157233631-157235315	0.04624596	HGT
CHR7|157489171-157490176	0.02525651	HGT
CHR7|157725130-157726756	0.02677117	HGT
CHR7|157774577-157776163	0.04209033	HGT
CHR7|157877098-157878402	0.07680799	HGT
CHR7|157897308-157899192	0.05322539	HGT
CHR7|157904895-157906193	0.03243708	HGT
CHR7|157922984-157924920	0.10013441	HGT
CHR7|158119178-158120300	0.09479802	HGT
CHR7|158122664-158125447	0.05170034	HGT
CHR7|158126269-158135296	0.05371424	HGT
CHR7|158168856-158169985	0.04837704	HGT
CHR7|158210120-158211459	0.02727737	HGT
CHR7|158217811-158219476	0.04950467	HGT
CHR7|158247880-158249227	0.03867507	HGT
CHR7|158316077-158317209	0.05292713	HGT
CHR7|158345582-158346762	0.02131406	HGT
CHR7|158362027-158363182	0.04701857	HGT
CHR7|158596406-158597546	0.04132409	HGT
CHR7|158655885-158656954	0.02986699	HGT
CHR7|158670588-158671601	0.06527114	HGT
CHR7|158707713-158709980	0.0230191	HGT
CHR7|158790610-158791665	0.09975208	HGT
CHR7|158855757-158857541	0.04782216	HGT
CHR7|158962655-158963707	0.02310022	HGT
CHR8|45328-46393	0.08347377	HGT
CHR8|253589-255662	0.03944826	HGT
CHR8|620729-622001	0.0466032	HGT
CHR8|883256-884391	0.06496128	HGT
CHR8|914924-916045	0.04443372	HGT
CHR8|927675-928740	0.07262614	HGT
CHR8|940306-942839	0.07080624	HGT
CHR8|983701-985812	0.05708353	HGT
CHR8|1046504-1047725	0.0409982	HGT
CHR8|1137176-1138642	0.03629548	HGT
CHR8|1196780-1198139	0.03127784	HGT
CHR8|1323240-1324296	0.03648635	HGT
CHR8|1336083-1337341	0.05069562	HGT
CHR8|1341295-1342956	0.03602435	HGT
CHR8|1346309-1349853	0.03421599	HGT
CHR8|1351721-1353206	0.03385826	HGT
CHR8|1409092-1410757	0.0441636	HGT
CHR8|1528667-1530404	0.05403232	HGT
CHR8|1916657-1917885	0.06333277	HGT
CHR8|2180420-2181573	0.03697402	HGT
CHR8|2362160-2364152	0.01629177	HGT
CHR8|6229519-6231728	0.01348335	HGT
CHR8|19091338-19092359	0.09786934	HGT
CHR8|25029395-25030466	0.12097209	HGT
CHR8|34099277-34100296	0.07984597	HGT
CHR8|34645583-34646704	0.04962387	HGT
CHR8|43389828-43391049	0.0309007	HGT
CHR8|58190833-58192061	0.0287708	HGT
CHR8|58219144-58220445	0.01115945	HGT
CHR8|58220517-58221587	0.0092463	HGT
CHR8|94683259-94685747	0.02210732	HGT
CHR8|96091957-96093005	0.06911503	HGT
CHR8|120509870-120511513	0.09972273	HGT
CHR8|135476448-135479207	0.03076541	HGT
CHR8|141204902-141206091	0.04227423	HGT
CHR8|142893926-142895106	0.11801874	HGT
CHR8|143494578-143495897	0.09587063	HGT
CHR8|144071369-144072670	0.06000521	HGT
CHR8|144286413-144288324	0.02302046	HGT
CHR8|144390479-144391609	0.01480207	HGT
CHR8|144747873-144749445	0.02167857	HGT
CHR8|145603399-145607778	0.01963915	HGT
CHR8|145756521-145757568	0.08262211	HGT
CHR8|145781897-145783207	0.0075697	HGT
CHR8|145849934-145851947	0.06594919	HGT
CHR8|145859373-145860495	0.03321101	HGT
CHR8|145912267-145913429	0.05890114	HGT
CHR8|145992783-145993940	0.02486284	HGT
CHR9|29871351-29873059	0.01477619	HGT
CHR9|39407425-39408860	0.00763188	HGT
CHR9|42260402-42263741	0.01436371	HGT
CHR9|42743229-42744237	0.08461203	HGT
CHR9|42796783-42798453	0.06460337	HGT
CHR9|42799180-42802310	0.06012764	HGT
CHR9|45355983-45357449	0.04277463	HGT
CHR9|47186385-47187798	0.11670678	HGT
CHR9|66493135-66494625	0.04295161	HGT
CHR9|66948783-66950440	0.06373756	HGT
CHR9|66951164-66952241	0.05658701	HGT
CHR9|67346047-67347253	0.05638449	HGT
CHR9|68309016-68312375	0.01378898	HGT
CHR9|69181404-69182492	0.052269	HGT
CHR9|69727691-69729563	0.06384619	HGT
CHR9|69730031-69731209	0.05606381	HGT
CHR9|69732218-69733581	0.06544171	HGT
CHR9|69785394-69787856	0.09180511	HGT
CHR9|70095506-70096712	0.05646253	HGT
CHR9|70097721-70099100	0.06664142	HGT
CHR9|70346264-70347442	0.05589272	HGT
CHR9|70348451-70349830	0.06664142	HGT
CHR9|70402369-70403701	0.089231	HGT
CHR9|70655899-70659416	0.01439183	HGT
CHR9|99983999-99985129	0.0413247	HGT
CHR9|106782461-106784218	0.06618155	HGT
CHR9|130900393-130902235	0.04413819	HGT
CHR9|134461599-134462711	0.09792654	HGT
CHR9|137743533-137744681	0.04070829	HGT
CHR9|137959378-137960415	0.02226468	HGT
CHR9|138177028-138178546	0.08327495	HGT
CHR9|138423460-138424546	0.03181007	HGT
CHR9|138570450-138571900	0.04565905	HGT
CHR9|138578935-138580611	0.03275969	HGT
CHR9|139854202-139855483	0.03481131	HGT
CHR9|139996282-139998319	0.04363178	HGT
CHR9|140168279-140169578	0.02854091	HGT
CHR9|140221905-140223399	0.03140976	HGT
CHR9|140235760-140236795	0.04449294	HGT
CHR9|140344729-140346269	0.08839599	HGT
CHR9|140712946-140714193	0.06249596	HGT
CHR9|140815702-140816926	0.02884182	HGT
CHR9|140912342-140913825	0.03843938	HGT
CHR10|92748-94380	0.01080401	HGT
CHR10|310157-311269	0.03363685	HGT
CHR10|382690-383995	0.09042793	HGT
CHR10|491046-492434	0.01457182	HGT
CHR10|692913-695180	0.03028506	HGT
CHR10|717103-718310	0.06952023	HGT
CHR10|811966-813012	0.02706927	HGT
CHR10|829420-830564	0.04777279	HGT
CHR10|1021637-1022951	0.03328479	HGT
CHR10|1250939-1251997	0.03173436	HGT
CHR10|1382768-1384100	0.0465289	HGT
CHR10|1451360-1452587	0.0309282	HGT
CHR10|1634375-1635636	0.06082613	HGT
CHR10|3720718-3721929	0.04563746	HGT
CHR10|12816958-12818144	0.03584818	HGT
CHR10|20838630-20839801	0.04804714	HGT
CHR10|38893307-38894542	0.06174187	HGT
CHR10|39032432-39033650	0.05640211	HGT
CHR10|39034906-39036122	0.05493193	HGT
CHR10|42606392-42608851	0.0576592	HGT
CHR10|42645156-42646501	0.07296109	HGT
CHR10|42672418-42673454	0.08863113	HGT
CHR10|42725278-42726780	0.06347252	HGT
CHR10|42727554-42728778	0.050419	HGT
CHR10|45676234-45677273	0.02880952	HGT
CHR10|56358368-56359477	0.01779296	HGT
CHR10|57513132-57514269	0.03249872	HGT
CHR10|59230029-59232576	0.1160112	HGT
CHR10|116954047-116959774	0.01003884	HGT
CHR10|132098699-132100219	0.06441853	HGT
CHR10|133765423-133767365	0.0425114	HGT
CHR10|134257976-134258989	0.02546383	HGT
CHR10|134386454-134388005	0.09875434	HGT
CHR10|134496025-134497120	0.02248413	HGT
CHR10|134505197-134507330	0.00932072	HGT
CHR10|134530753-134535381	0.04252331	HGT
CHR10|134585030-134586483	0.05642217	HGT
CHR10|134968987-134970186	0.01373149	HGT
CHR10|134992058-134994014	0.02196835	HGT
CHR10|135132278-135133306	0.0307812	HGT
CHR10|135152535-135153639	0.09998429	HGT
CHR10|135252565-135253793	0.01765018	HGT
CHR10|135379556-135380750	0.05333797	HGT
CHR10|135430569-135432720	0.016153	HGT
CHR10|135478554-135479710	0.05896428	HGT
CHR11|127855-129652	0.03903892	HGT
CHR11|410596-412830	0.04623871	HGT
CHR11|482395-483597	0.01699953	HGT
CHR11|497008-498068	0.05227207	HGT
CHR11|519244-520317	0.01859269	HGT
CHR11|1141246-1142272	0.14248649	HGT
CHR11|1357609-1358778	0.07088601	HGT
CHR11|1370725-1371927	0.03313319	HGT
CHR11|1373097-1374897	0.09404709	HGT
CHR11|1438514-1439895	0.04303304	HGT
CHR11|1450751-1454635	0.03704334	HGT
CHR11|1935378-1936975	0.08161912	HGT
CHR11|2312447-2313903	0.03407299	HGT
CHR11|37765035-37767311	0.10911828	HGT
CHR11|41325516-41326903	0.09947705	HGT
CHR11|47377824-47379668	0.06170062	HGT
CHR11|51434225-51435424	0.00382415	HGT
CHR11|55086947-55088002	0.00519984	HGT
CHR11|55218356-55220104	0.02227488	HGT
CHR11|55235184-55236220	0.00314531	HGT
CHR11|58121984-58124175	0.00784476	HGT
CHR11|58131607-58132790	0.01005938	HGT
CHR11|60866723-60868177	0.09750617	HGT
CHR11|71072892-71074379	0.07269509	HGT
CHR11|114472185-114473860	0.14083476	HGT
CHR11|114501943-114503941	0.06420585	HGT
CHR11|119951688-119953115	0.0381826	HGT
CHR11|131938821-131941316	0.04307651	HGT
CHR11|132924554-132925998	0.01369745	HGT
CHR11|134360090-134361719	0.02012971	HGT
CHR11|134629121-134630467	0.0270111	HGT
CHR11|134798755-134799873	0.02960688	HGT
CHR11|134909810-134911509	0.04761779	HGT
CHR12|73827-74982	0.05562527	HGT
CHR12|1187898-1189086	0.03839763	HGT
CHR12|5082084-5083181	0.06097491	HGT
CHR12|6399192-6400900	0.04557624	HGT
CHR12|7139879-7140932	0.01918273	HGT
CHR12|9555188-9556356	0.05441189	HGT
CHR12|9558035-9559937	0.04768198	HGT
CHR12|9721836-9723003	0.05615705	HGT
CHR12|29944346-29947201	0.03576037	HGT
CHR12|31270495-31274073	0.04684456	HGT
CHR12|34487632-34490328	0.03215505	HGT
CHR12|34491528-34494428	0.0317788	HGT
CHR12|34494487-34500644	0.03365603	HGT
CHR12|55503220-55504468	0.00905643	HGT
CHR12|55692799-55694222	0.0128394	HGT
CHR12|55814949-55816271	0.00391405	HGT
CHR12|58363542-58364836	0.02033084	HGT
CHR12|108289595-108290617	0.03856846	HGT
CHR12|115341523-115342526	0.09305056	HGT
CHR12|117540821-117541959	0.02407427	HGT
CHR12|117564308-117565765	0.01760332	HGT
CHR12|125155908-125157772	0.07687854	HGT
CHR12|125574174-125575297	0.0784877	HGT
CHR12|128725562-128727150	0.08098717	HGT
CHR12|129329414-129331596	0.04230113	HGT
CHR12|130823000-130824036	0.06684496	HGT
CHR12|131016353-131017861	0.01933403	HGT
CHR12|131248630-131250304	0.07272515	HGT
CHR12|131529138-131530197	0.0279498	HGT
CHR12|131771719-131772966	0.02895023	HGT
CHR12|131790551-131791584	0.02668723	HGT
CHR12|132066682-132067863	0.11025183	HGT
CHR12|132633449-132635055	0.06746906	HGT
CHR12|132645007-132647301	0.0485588	HGT
CHR12|132653051-132654057	0.05649374	HGT
CHR12|132660063-132661520	0.03805892	HGT
CHR12|132808437-132809534	0.03305103	HGT
CHR12|132811654-132814174	0.09121096	HGT
CHR12|132814208-132819531	0.09014663	HGT
CHR12|132843073-132844136	0.0265077	HGT
CHR12|132957766-132960277	0.04109005	HGT
CHR12|132969180-132970558	0.01635086	HGT
CHR12|132973272-132977579	0.02945407	HGT
CHR12|132979466-132982266	0.0324404	HGT
CHR12|132984856-132986031	0.03109201	HGT
CHR12|132993483-132994718	0.0350428	HGT
CHR12|133014638-133016202	0.02841944	HGT
CHR12|133054729-133056446	0.0280717	HGT
CHR12|133056447-133057726	0.0259949	HGT
CHR12|133116034-133117811	0.07642265	HGT
CHR12|133268841-133271175	0.04754657	HGT
CHR13|19039555-19042282	0.00827165	HGT
CHR13|19172893-19175049	0.03134919	HGT
CHR13|19319694-19320699	0.0281939	HGT
CHR13|19566836-19571345	0.05948489	HGT
CHR13|19711552-19712597	0.03683295	HGT
CHR13|24929656-24931291	0.14203023	HGT
CHR13|25592303-25593454	0.04492127	HGT
CHR13|45951357-45952393	0.04941289	HGT
CHR13|45955316-45956705	0.05610966	HGT
CHR13|47039531-47040535	0.02417509	HGT
CHR13|52348301-52349979	0.04242524	HGT
CHR13|110417950-110419172	0.05076112	HGT
