region	distance	type
CHR3|166597676-166598871	0.0164167900000001	HGT
CHR3|180851716-180852744	0.0201455500000001	HGT
CHR3|180867659-180868682	0.0496324300000002	HGT
CHR3|195199006-195216510	0.01544027	HGT
CHR3|195217048-195219386	0.0152911	HGT
CHR3|195219906-195223345	0.01518203	HGT
CHR3|195226193-195227229	0.01501829	HGT
CHR3|195227504-195228632	0.01537186	HGT
CHR3|195228885-195230814	0.01527225	HGT
CHR3|195232141-195233822	0.01536217	HGT
CHR3|195437088-195438555	0.01327465	HGT
CHR3|195439644-195441295	0.0298100200000001	HGT
CHR3|195502513-195503629	0.04989816	HGT
CHR3|195601280-195602509	0.01441572	HGT
CHR3|195607233-195608756	0.01306875	HGT
CHR3|195825849-195827202	0.02401482	HGT
CHR3|196237904-196239266	0.0155234	HGT
CHR3|197404436-197405528	0.01421761	HGT
CHR3|197406133-197407458	0.0231499300000001	HGT
CHR3|197485826-197488518	0.01995834	HGT
CHR3|197825737-197832772	0.01518068	HGT
CHR3|197945584-197947939	0.00731206999999998	HGT
CHR4|81130-82278	0.00180851999999998	HGT
CHR4|85643-87195	0.00441985	HGT
CHR4|330091-331243	0.00296113	HGT
CHR4|738461-741145	0.01687779	HGT
CHR4|752002-754091	0.01349525	HGT
CHR4|1088770-1090557	0.01227784	HGT
CHR4|1217922-1218984	0.01521083	HGT
CHR4|1266712-1268600	0.01106931	HGT
CHR4|1276455-1277597	0.01298846	HGT
CHR4|1313550-1315329	0.00908674	HGT
CHR4|1391061-1392234	0.01631754	HGT
CHR4|1419643-1420914	0.00967846999999998	HGT
CHR4|1421074-1423139	0.0169056800000001	HGT
CHR4|1651084-1652190	0.01020825	HGT
CHR4|3569760-3571167	0.0434946600000001	HGT
CHR4|6038622-6040298	0.01811153	HGT
CHR4|7443293-7444492	0.0224644300000001	HGT
CHR4|7483594-7484603	0.01935955	HGT
CHR4|7641112-7642364	0.0232861400000001	HGT
CHR4|7836583-7837654	0.01837941	HGT
CHR4|7919868-7920930	0.01422758	HGT
CHR4|9475439-9476947	0.00880500999999999	HGT
CHR4|34837366-34838675	0.00197850999999998	HGT
CHR4|49168086-49169239	0.01223552	HGT
CHR4|49525656-49526696	0.00317479	HGT
CHR4|84570111-84571187	0.0499175700000002	HGT
CHR4|103330612-103331985	0.03182558	HGT
CHR4|104033951-104035032	0.0349010700000002	HGT
CHR4|119552087-119555126	0.00435561999999999	HGT
CHR4|120326863-120330399	0.00466871999999999	HGT
CHR4|132122437-132123490	0.01815261	HGT
CHR4|132538607-132540633	0.00149737999999998	HGT
CHR4|138088500-138089508	0.0278207700000001	HGT
CHR4|141700894-141702449	0.0236036	HGT
CHR4|144973876-144974976	0.00319200000000002	HGT
CHR4|148703983-148705505	0.02224554	HGT
CHR4|149428767-149430325	0.01900592	HGT
CHR4|159027039-159028242	0.0438018000000001	HGT
CHR4|182160342-182162770	0.01996315	HGT
CHR4|185886227-185888302	0.0445915800000001	HGT
CHR4|186955231-186956703	0.0120598	HGT
CHR4|187159958-187161561	0.02372406	HGT
CHR4|187292462-187293887	0.01082795	HGT
CHR4|187354232-187357858	0.0172398600000001	HGT
CHR4|187890436-187892577	0.01419595	HGT
CHR4|189366005-189367506	0.01705598	HGT
CHR4|189368761-189369856	0.01777079	HGT
CHR4|189931721-189933186	0.01317563	HGT
CHR4|190105372-190106373	0.01201496	HGT
CHR4|190228671-190230796	0.01844405	HGT
CHR5|175503-177020	0.00324219	HGT
CHR5|357742-359480	0.01566256	HGT
CHR5|497875-499040	0.00265559000000001	HGT
CHR5|509284-510586	0.00241923999999999	HGT
CHR5|562467-566179	0.01677431	HGT
CHR5|567823-569199	0.00239864	HGT
CHR5|631039-633654	0.01967622	HGT
CHR5|696153-697381	0.00486626	HGT
CHR5|857301-858868	0.00823516999999999	HGT
CHR5|882288-883310	0.0119622	HGT
CHR5|1041173-1042347	0.01727641	HGT
CHR5|1057815-1060417	0.00171544999999999	HGT
CHR5|1069978-1072780	0.0274732700000001	HGT
CHR5|1191341-1193455	0.01740257	HGT
CHR5|1272601-1273990	0.0234047200000001	HGT
CHR5|1282649-1285054	0.01041975	HGT
CHR5|1319103-1320692	0.00161986999999999	HGT
CHR5|1724349-1725396	0.00336501	HGT
CHR5|1950634-1951943	0.01437778	HGT
CHR5|1955887-1956938	0.01545683	HGT
CHR5|2145376-2147163	0.0212770900000001	HGT
CHR5|2490314-2491543	0.01327948	HGT
CHR5|4144686-4145713	0.00789427999999998	HGT
CHR5|4842890-4844106	0.0146902	HGT
CHR5|8079381-8080409	0.0213875300000001	HGT
CHR5|10638767-10640052	0.02014689	HGT
CHR5|12056780-12058145	0.0221015900000001	HGT
CHR5|26235281-26236875	0.03442924	HGT
CHR5|45372710-45374360	0.0332089000000002	HGT
CHR5|66621853-66624910	0.0800811800000003	HGT
CHR5|108688427-108690563	0.0272798100000001	HGT
CHR5|117874609-117878452	0.0458378000000001	HGT
CHR5|117879039-117880185	0.0430329600000002	HGT
CHR5|135089105-135092100	0.00489581999999999	HGT
CHR5|135142970-135144038	0.00896041	HGT
CHR5|165227711-165228783	0.00954547999999998	HGT
CHR5|169043466-169044939	0.00263850000000001	HGT
CHR5|175474015-175475743	0.00448618	HGT
CHR5|175499322-175501520	0.00309763	HGT
CHR5|176297783-176299518	0.0258997000000001	HGT
CHR5|177191286-177192649	0.00345938	HGT
CHR5|177222358-177224174	0.00421237	HGT
CHR5|177264753-177265894	0.00113353	HGT
CHR5|177388066-177389378	0.01759086	HGT
CHR5|177406348-177407647	0.06125037	HGT
CHR5|177445123-177447124	0.00341356	HGT
CHR5|178003773-178004825	0.0036011	HGT
CHR5|179275896-179277254	0.01147774	HGT
CHR5|180042145-180043169	0.0174317	HGT
CHR5|180515659-180518455	0.02904728	HGT
CHR5|180752558-180754980	0.00400939	HGT
CHR5|180877085-180878650	0.01942259	HGT
CHR6|519075-521528	0.01693577	HGT
CHR6|601091-602537	0.0247492800000001	HGT
CHR6|1533905-1535208	0.01471001	HGT
CHR6|2200333-2202583	0.00964298999999998	HGT
CHR6|3090955-3094404	0.0292639500000001	HGT
CHR6|7272318-7273971	0.02072059	HGT
CHR6|78312265-78313428	0.0237418700000001	HGT
CHR6|141002660-141004363	0.03038308	HGT
CHR6|151097803-151099035	0.01709021	HGT
CHR6|160546420-160548133	0.01045557	HGT
CHR6|167411085-167412407	0.00233972999999999	HGT
CHR6|167800460-167801840	0.04867775	HGT
CHR6|167801841-167802872	0.04411213	HGT
CHR6|168340783-168342552	0.01580907	HGT
CHR6|168831939-168833001	0.0223924600000001	HGT
CHR6|168889317-168890758	0.01289374	HGT
CHR6|168961798-168963122	0.0150766	HGT
CHR6|168972490-168973681	0.01425734	HGT
CHR6|168993285-168995775	0.0200014700000001	HGT
CHR6|169054187-169055684	0.0205583100000001	HGT
CHR6|169331241-169332880	0.01513915	HGT
CHR6|170369932-170371170	0.01398661	HGT
CHR6|170407088-170408515	0.01741924	HGT
CHR6|170490467-170491520	0.00271292999999999	HGT
CHR6|170505690-170507559	0.01657168	HGT
CHR6|170707354-170709141	0.02101002	HGT
CHR6|170777923-170779383	0.00895773	HGT
CHR6|170816794-170819007	0.0138344	HGT
CHR7|102882-103893	0.0309654500000001	HGT
CHR7|204723-206385	0.00209489999999999	HGT
CHR7|221108-222188	0.01747801	HGT
CHR7|302995-304033	0.01658508	HGT
CHR7|308737-310023	0.00685334999999998	HGT
CHR7|389961-391207	0.0278202700000001	HGT
CHR7|442746-444430	0.01795251	HGT
CHR7|699737-702492	0.01368323	HGT
CHR7|786868-787880	0.01320067	HGT
CHR7|1055140-1056259	0.01622372	HGT
CHR7|1106363-1107730	0.00997613999999999	HGT
CHR7|1304916-1306492	0.01241167	HGT
CHR7|1545315-1546548	0.00751823999999998	HGT
CHR7|1909886-1911377	0.0213058300000001	HGT
CHR7|1926851-1928519	0.0271853500000001	HGT
CHR7|1977263-1979030	0.01366598	HGT
CHR7|2030231-2031619	0.01648844	HGT
CHR7|2097584-2099407	0.02310616	HGT
CHR7|3682723-3683816	0.00557256999999999	HGT
CHR7|4015448-4017154	0.01713225	HGT
CHR7|4419156-4420407	0.01086662	HGT
CHR7|4841760-4843028	0.01731102	HGT
CHR7|45849351-45852928	0.00420624	HGT
CHR7|51456389-51457410	0.0078447	HGT
CHR7|51457411-51459187	0.00421560999999999	HGT
CHR7|56434004-56444726	0.00364552999999999	HGT
CHR7|56868451-56872640	0.00263346999999998	HGT
CHR7|56876892-56882884	0.00545546	HGT
CHR7|56885218-56886544	0.00658366999999999	HGT
CHR7|56890140-56891460	0.00578698999999999	HGT
CHR7|56897084-56900775	0.00396521999999999	HGT
CHR7|57248881-57251162	0.01504796	HGT
CHR7|57927831-57929252	0.01566002	HGT
CHR7|61820344-61821725	0.01109542	HGT
CHR7|63205112-63209473	0.00420219	HGT
CHR7|63210863-63214073	0.00590774999999998	HGT
CHR7|63214208-63216625	0.00576697999999999	HGT
CHR7|63219424-63220450	0.00588687999999999	HGT
CHR7|63225196-63227582	0.00512311	HGT
CHR7|63231557-63235056	0.00285797	HGT
CHR7|64894361-64896116	0.00930006999999999	HGT
CHR7|65563623-65565326	0.0410226900000001	HGT
CHR7|66366672-66369796	0.00526357999999999	HGT
CHR7|75702246-75704291	0.00507516	HGT
CHR7|99191717-99193087	0.00719718999999998	HGT
CHR7|99193605-99194773	0.01050725	HGT
CHR7|121083190-121084225	0.01427038	HGT
CHR7|128293761-128294960	0.0044024	HGT
CHR7|149735143-149736923	0.00424843	HGT
CHR7|149737816-149739030	0.00336836	HGT
CHR7|153755028-153760851	0.00500469999999999	HGT
CHR7|154453685-154456027	0.01501529	HGT
CHR7|154540645-154541851	0.01776423	HGT
CHR7|155581185-155582295	0.00264602000000001	HGT
CHR7|156774881-156776872	0.0276229400000001	HGT
CHR7|157070753-157071875	0.00224361999999999	HGT
CHR7|157219042-157221627	0.00191510999999999	HGT
CHR7|157233631-157235315	0.00872777	HGT
CHR7|157489171-157490176	0.0188386	HGT
CHR7|157725130-157726756	0.01416182	HGT
CHR7|157774577-157776163	0.01381969	HGT
CHR7|157877098-157878402	0.0223137600000001	HGT
CHR7|157897308-157899192	0.01314619	HGT
CHR7|157904895-157906193	0.00271790999999999	HGT
CHR7|157922984-157924920	0.0275271	HGT
CHR7|158119178-158120300	0.0331225600000001	HGT
CHR7|158122664-158125447	0.01528419	HGT
CHR7|158126269-158135296	0.01570462	HGT
CHR7|158168856-158169985	0.01442022	HGT
CHR7|158210120-158211459	0.01298384	HGT
CHR7|158217811-158219476	0.01521482	HGT
CHR7|158247880-158249227	0.01400492	HGT
CHR7|158316077-158317209	0.0429846500000001	HGT
CHR7|158345582-158346762	0.00936602999999997	HGT
CHR7|158362027-158363182	0.00434990000000001	HGT
CHR7|158596406-158597546	0.01850563	HGT
CHR7|158655885-158656954	0.00707285	HGT
CHR7|158670588-158671601	0.01425364	HGT
CHR7|158707713-158709980	0.01845232	HGT
CHR7|158790610-158791665	0.0188917400000001	HGT
CHR7|158855757-158857541	0.00308847	HGT
CHR7|158962655-158963707	0.00810473999999999	HGT
CHR8|45328-46393	0.01899189	HGT
CHR8|253589-255662	0.01724312	HGT
CHR8|620729-622001	0.00933206999999999	HGT
CHR8|883256-884391	0.01801389	HGT
CHR8|914924-916045	0.01062694	HGT
CHR8|927675-928740	0.01414671	HGT
CHR8|940306-942839	0.01759864	HGT
CHR8|983701-985812	0.01902756	HGT
CHR8|1046504-1047725	0.00862267999999999	HGT
CHR8|1137176-1138642	0.01465343	HGT
CHR8|1196780-1198139	0.01227671	HGT
CHR8|1323240-1324296	0.01730106	HGT
CHR8|1336083-1337341	0.01162227	HGT
CHR8|1341295-1342956	0.01864683	HGT
CHR8|1346309-1349853	0.01837901	HGT
CHR8|1351721-1353206	0.01914512	HGT
CHR8|1409092-1410757	0.01083799	HGT
CHR8|1528667-1530404	0.01292328	HGT
CHR8|1916657-1917885	0.01736127	HGT
CHR8|2180420-2181573	0.00409095	HGT
CHR8|2362160-2364152	0.00524979999999999	HGT
CHR8|6229519-6231728	0.01166045	HGT
CHR8|19091338-19092359	0.02525331	HGT
CHR8|25029395-25030466	0.0380507800000001	HGT
CHR8|34099277-34100296	0.02334794	HGT
CHR8|34645583-34646704	0.0225576400000001	HGT
CHR8|43389828-43391049	0.00646220999999998	HGT
CHR8|58190833-58192061	0.00256366	HGT
CHR8|58219144-58220445	0.00519436999999999	HGT
CHR8|58220517-58221587	0.00247884	HGT
CHR8|94683259-94685747	0.00940519999999998	HGT
CHR8|96091957-96093005	0.0341366300000001	HGT
CHR8|120509870-120511513	0.0469076000000002	HGT
CHR8|135476448-135479207	0.01403052	HGT
CHR8|141204902-141206091	0.01208279	HGT
CHR8|142893926-142895106	0.0263831200000001	HGT
CHR8|143494578-143495897	0.0292724400000001	HGT
CHR8|144071369-144072670	0.02056348	HGT
CHR8|144286413-144288324	0.01337571	HGT
CHR8|144390479-144391609	0.00201501999999999	HGT
CHR8|144747873-144749445	0.00511805999999999	HGT
CHR8|145603399-145607778	0.0103165	HGT
CHR8|145756521-145757568	0.01826194	HGT
CHR8|145781897-145783207	0.0231131900000001	HGT
CHR8|145849934-145851947	0.01965358	HGT
CHR8|145859373-145860495	0.01372461	HGT
CHR8|145912267-145913429	0.01952901	HGT
CHR8|145992783-145993940	0.01518662	HGT
CHR9|29871351-29873059	0.00149185999999998	HGT
CHR9|39407425-39408860	0.00343986000000001	HGT
CHR9|42260402-42263741	0.00264336	HGT
CHR9|42743229-42744237	0.01497311	HGT
CHR9|42796783-42798453	0.01228962	HGT
CHR9|42799180-42802310	0.01178855	HGT
CHR9|45355983-45357449	0.00306691	HGT
CHR9|47186385-47187798	0.04047778	HGT
CHR9|66493135-66494625	0.00302997	HGT
CHR9|66948783-66950440	0.01189173	HGT
CHR9|66951164-66952241	0.01126198	HGT
CHR9|67346047-67347253	0.01163133	HGT
CHR9|68309016-68312375	0.00255864999999999	HGT
CHR9|69181404-69182492	0.00848012999999999	HGT
CHR9|69727691-69729563	0.01238558	HGT
CHR9|69730031-69731209	0.01167053	HGT
CHR9|69732218-69733581	0.01263652	HGT
CHR9|69785394-69787856	0.01796799	HGT
CHR9|70095506-70096712	0.01172261	HGT
CHR9|70097721-70099100	0.01324563	HGT
CHR9|70346264-70347442	0.01177986	HGT
CHR9|70348451-70349830	0.01324563	HGT
CHR9|70402369-70403701	0.01626449	HGT
CHR9|70655899-70659416	0.00253699	HGT
CHR9|99983999-99985129	0.00332618000000001	HGT
CHR9|106782461-106784218	0.0269066300000001	HGT
CHR9|130900393-130902235	0.00632214999999999	HGT
CHR9|134461599-134462711	0.0722585700000002	HGT
CHR9|137743533-137744681	0.02011536	HGT
CHR9|137959378-137960415	0.00207572999999999	HGT
CHR9|138177028-138178546	0.0259121400000001	HGT
CHR9|138423460-138424546	0.01433923	HGT
CHR9|138570450-138571900	0.00678904999999999	HGT
CHR9|138578935-138580611	0.00255354	HGT
CHR9|139854202-139855483	0.00364665	HGT
CHR9|139996282-139998319	0.01913647	HGT
CHR9|140168279-140169578	0.00222202999999999	HGT
CHR9|140221905-140223399	0.01112157	HGT
CHR9|140235760-140236795	0.01574654	HGT
CHR9|140344729-140346269	0.0195996300000001	HGT
CHR9|140712946-140714193	0.0203678	HGT
CHR9|140815702-140816926	0.01196829	HGT
CHR9|140912342-140913825	0.0272127300000001	HGT
CHR10|92748-94380	0.00122597	HGT
CHR10|310157-311269	0.01045584	HGT
CHR10|382690-383995	0.04153518	HGT
CHR10|491046-492434	0.0119953	HGT
CHR10|692913-695180	0.01525137	HGT
CHR10|717103-718310	0.01843423	HGT
CHR10|811966-813012	0.01286638	HGT
CHR10|829420-830564	0.00867104999999998	HGT
CHR10|1021637-1022951	0.01369539	HGT
CHR10|1250939-1251997	0.00315636	HGT
CHR10|1382768-1384100	0.01397626	HGT
CHR10|1451360-1452587	0.00981773999999999	HGT
CHR10|1634375-1635636	0.01377023	HGT
CHR10|3720718-3721929	0.0152915	HGT
CHR10|12816958-12818144	0.0310026100000001	HGT
CHR10|20838630-20839801	0.00952154999999999	HGT
CHR10|38893307-38894542	0.01079536	HGT
CHR10|39032432-39033650	0.01206752	HGT
CHR10|39034906-39036122	0.01246761	HGT
CHR10|42606392-42608851	0.01012752	HGT
CHR10|42645156-42646501	0.0128181	HGT
CHR10|42672418-42673454	0.01705028	HGT
CHR10|42725278-42726780	0.01255819	HGT
CHR10|42727554-42728778	0.00963931999999999	HGT
CHR10|45676234-45677273	0.00641953	HGT
CHR10|56358368-56359477	0.00195050999999998	HGT
CHR10|57513132-57514269	0.00682938999999997	HGT
CHR10|59230029-59232576	0.0361442600000002	HGT
CHR10|116954047-116959774	0.000754710000000008	HGT
CHR10|132098699-132100219	0.00926991	HGT
CHR10|133765423-133767365	0.01811163	HGT
CHR10|134257976-134258989	0.00239509999999999	HGT
CHR10|134386454-134388005	0.02436731	HGT
CHR10|134496025-134497120	0.00622258999999998	HGT
CHR10|134505197-134507330	0.00122139	HGT
CHR10|134530753-134535381	0.0160691	HGT
CHR10|134585030-134586483	0.01321435	HGT
CHR10|134968987-134970186	0.01588628	HGT
CHR10|134992058-134994014	0.00152250999999999	HGT
CHR10|135132278-135133306	0.00516218999999999	HGT
CHR10|135152535-135153639	0.0237560800000001	HGT
CHR10|135252565-135253793	0.00178268999999999	HGT
CHR10|135379556-135380750	0.01069389	HGT
CHR10|135430569-135432720	0.00330128	HGT
CHR10|135478554-135479710	0.00397045	HGT
CHR11|127855-129652	0.0039963	HGT
CHR11|410596-412830	0.02158418	HGT
CHR11|482395-483597	0.00899796999999998	HGT
CHR11|497008-498068	0.01797167	HGT
CHR11|519244-520317	0.0283006300000001	HGT
CHR11|1141246-1142272	0.0579838400000001	HGT
CHR11|1357609-1358778	0.00611115	HGT
CHR11|1370725-1371927	0.00247772	HGT
CHR11|1373097-1374897	0.01129179	HGT
CHR11|1438514-1439895	0.01401304	HGT
CHR11|1450751-1454635	0.01673553	HGT
CHR11|1935378-1936975	0.0287965600000001	HGT
CHR11|2312447-2313903	0.01450296	HGT
CHR11|37765035-37767311	0.0267226600000001	HGT
CHR11|41325516-41326903	0.01630375	HGT
CHR11|47377824-47379668	0.01475308	HGT
CHR11|51434225-51435424	0.00110075	HGT
CHR11|55086947-55088002	0.00143750999999998	HGT
CHR11|55218356-55220104	0.00228272000000001	HGT
CHR11|55235184-55236220	0.00120413999999999	HGT
CHR11|58121984-58124175	0.00103183	HGT
CHR11|58131607-58132790	0.00123155999999999	HGT
CHR11|60866723-60868177	0.0434598300000001	HGT
CHR11|71072892-71074379	0.03447524	HGT
CHR11|114472185-114473860	0.0362558500000002	HGT
CHR11|114501943-114503941	0.01440827	HGT
CHR11|119951688-119953115	0.01394826	HGT
CHR11|131938821-131941316	0.0205474300000001	HGT
CHR11|132924554-132925998	0.00997476999999999	HGT
CHR11|134360090-134361719	0.00944698999999997	HGT
CHR11|134629121-134630467	0.00807163999999999	HGT
CHR11|134798755-134799873	0.02134009	HGT
CHR11|134909810-134911509	0.02154	HGT
CHR12|73827-74982	0.00376323000000001	HGT
CHR12|1187898-1189086	0.0188795200000001	HGT
CHR12|5082084-5083181	0.0233297000000001	HGT
CHR12|6399192-6400900	0.01838421	HGT
CHR12|7139879-7140932	0.00818950999999998	HGT
CHR12|9555188-9556356	0.00957342999999998	HGT
CHR12|9558035-9559937	0.00819811999999999	HGT
CHR12|9721836-9723003	0.00872361999999998	HGT
CHR12|29944346-29947201	0.00920360999999997	HGT
CHR12|31270495-31274073	0.00681682999999998	HGT
CHR12|34487632-34490328	0.00286566	HGT
CHR12|34491528-34494428	0.00296947	HGT
CHR12|34494487-34500644	0.00228861999999999	HGT
CHR12|55503220-55504468	0.00151085999999998	HGT
CHR12|55692799-55694222	0.00145392999999998	HGT
CHR12|55814949-55816271	0.000936630000000008	HGT
CHR12|58363542-58364836	0.00714046999999997	HGT
CHR12|108289595-108290617	0.00857690999999997	HGT
CHR12|115341523-115342526	0.02630626	HGT
CHR12|117540821-117541959	0.02034497	HGT
CHR12|117564308-117565765	0.00499172	HGT
CHR12|125155908-125157772	0.0292156600000001	HGT
CHR12|125574174-125575297	0.0236401800000001	HGT
CHR12|128725562-128727150	0.0302715900000001	HGT
CHR12|129329414-129331596	0.01448796	HGT
CHR12|130823000-130824036	0.00652236	HGT
CHR12|131016353-131017861	0.01686997	HGT
CHR12|131248630-131250304	0.0213468500000001	HGT
CHR12|131529138-131530197	0.00226743	HGT
CHR12|131771719-131772966	0.00490767999999999	HGT
CHR12|131790551-131791584	0.01524252	HGT
CHR12|132066682-132067863	0.03911389	HGT
CHR12|132633449-132635055	0.0260706900000001	HGT
CHR12|132645007-132647301	0.00729187999999998	HGT
